,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
266,2024-02-14 02:57:00,144.485,144.52,144.52,144.445,31795,1707850620,1.0,,,,,,,,,,12.592442917940282,4.240860285532548,0.1520714285714299,16.701792087392306,-71.7990564435025,1,0,50008.189999999995,144.485:346.0;,144.485:346.0;,,0.0,144.485;
275,2024-02-14 03:06:00,144.27,144.21,144.27,144.2,44873,1707851160,,,,,,,,,,,0.9865109460448735,-1.1537540990796913,0.1475000000000018,11.084854760311202,-75.89760905391704,0,0,99925.61,,,144.27:346.0;,-74.39000000000118,
288,2024-02-14 03:19:00,144.02,144.1,144.1,144.02,25172,1707851940,,,,,1.0,,,,,,0.966173369945043,-5.369483532115034,0.1592857142857155,11.084854760311202,-60.43092367882285,1,0,49950.67,144.02:347.0;,144.02:347.0;,,0.0,144.02;
318,2024-02-14 03:49:00,144.21,144.12,144.22,144.12,48681,1707853740,,,,,,,,,,,98.48294746448366,3.515880305048391,0.1695714285714282,5.747376917514828,64.9513104425566,0,0,99991.54000000001,,,144.21:347.0;,65.92999999999921,
350,2024-02-14 04:21:00,143.6,143.575,143.61,143.575,54880,1707855660,,,,,,,,,1.0,,-8.426557370630128,-5.944395380345767,0.2188571428571423,-1.046820593956312,-76.42842599832545,1,0,50018.74000000001,143.6:348.0;,143.6:348.0;,,0.0,143.6;
386,2024-02-14 04:57:00,144.745,144.815,144.87,144.745,166388,1707857820,,,,,,,,,,,125.1331419640076,22.23176858216189,0.2419285714285714,-6.23429268342008,75.800922849301,0,0,100390.00000000001,,,144.745:348.0;,398.46000000000356,144.745;
199,2024-02-17 01:50:00,140.295,140.335,140.342,140.291,81001,1708105800,,,,,1.0,,,,,,-8.927973038926275,0.8751372147446119,0.1803571428571493,11.277941302728706,-74.9308758350959,1,0,50304.68500000002,140.295:357.0;,140.295:357.0;,,0.0,140.295;
212,2024-02-17 02:03:00,140.251,140.271,140.285,140.225,30469,1708106580,,,,,,,,,,,21.32750700072374,0.2304785248025282,0.1946428571428608,9.53431596056727,21.165497410699345,0,0,100374.29200000002,,,140.251:357.0;,-15.707999999993831,
193,2024-02-27 01:44:00,137.87,137.955,137.955,137.855,122560,1708969440,,,,,1.0,,,,,,-4.466460061345128,-12.026655910056412,0.189785714285713,9.80566020028104,-75.5160145380982,1,0,50189.612000000016,137.87:364.0;,137.87:364.0;,,0.0,137.87;
210,2024-02-27 02:01:00,137.59,137.6,137.65,137.59,263554,1708970460,,,,,,,,,,,2.902659953050147,-11.3392920496948,0.1904285714285691,3.3490435012419937,-71.84583185105751,0,0,100272.37200000002,,,137.59:364.0;,-101.92000000000041,
190,2024-02-28 01:41:00,137.08,137.045,137.1,137.045,80292,1709055660,1.0,,,,,,,,,,5.828313098232908,15.16701591067769,0.1549285714285641,-22.36476598004677,-73.5537306889651,1,0,50238.17200000001,137.08:365.0;,137.08:365.0;,,0.0,137.08;
288,2024-02-28 03:19:00,138.425,138.4,138.425,138.39,27060,1709061540,,1.0,,,,,,,,,100.7714243633234,89.01711816154194,0.1557857142857191,-20.649307951121852,15.911273484338269,0,1,75569.94700000001,137.08:182.0;,,138.425:183;,246.1349999999998,138.45;
333,2024-02-28 04:04:00,138.705,138.73,138.73,138.705,31148,1709064240,,,,,,,,,,,77.40241060729508,119.83590741713016,0.141142857142857,-14.403315748136194,-17.175997225558927,0,0,100814.25700000001,,,138.705:182.0;,295.75,
349,2024-04-05 03:20:00,151.404,151.33,151.41,151.33,65078,1712258400,,,,,,,,,1.0,,2.249028216379063,-2.563093171054433,0.3407142857142884,19.379347411352484,-76.47888370161164,1,0,50548.129000000015,151.404:332.0;,151.404:332.0;,,0.0,151.404;
361,2024-04-05 03:32:00,150.849,150.83,150.9,150.83,83384,1712259120,,,,,,,,,,,-1.4591585419744053,-7.4749045582080385,0.3427857142857147,11.762091318393118,-76.1933261952891,0,0,100629.997,,,150.849:332.0;,-184.26000000000226,
373,2024-04-05 03:44:00,150.75,150.685,150.75,150.685,50684,1712259840,,,,,,,1.0,,,,5.38552082717516,-10.12925683246803,0.3149285714285729,11.762091318393118,-24.28386475020385,1,0,50279.497,150.75:334.0;,150.75:334.0;,,0.0,150.75;
386,2024-04-05 03:57:00,150.495,150.34,150.495,150.34,202004,1712260620,,,,,,,,,,,5.735221586168329,-12.516155831401583,0.2820714285714294,11.762091318393118,41.16424283368727,0,0,100544.827,,,150.495:334.0;,-85.16999999999848,
69,2024-04-16 22:40:00,153.455,153.36,153.455,153.34,56050,1713278400,1.0,,,,,,,,,,-14.980429490021336,9.934505942590413,0.4993571428571418,6.796343885996564,-77.90315910065662,1,0,50365.042,153.455:327.0;,153.455:327.0;,,0.0,153.455;
112,2024-04-16 23:23:00,154.065,154.11,154.16,154.065,36056,1713280980,,,,,,,,,,,96.17786354533334,32.27843602293003,0.3176428571428533,3.1377556382771985,40.07443507115231,0,0,100744.29699999999,,,154.065:327.0;,199.46999999999517,
256,2024-05-11 01:47:00,166.27,166.145,166.27,166.145,49796,1715363220,,,,,1.0,,,,,,-7.767574004960714,-10.9566748831935,0.2043571428571421,4.715063176366257,-75.26685307524436,1,0,50530.75699999999,166.27:302.0;,166.27:302.0;,,0.0,166.27;
258,2024-05-11 01:49:00,166.018,166.21,166.21,166.018,88133,1715363340,,,,,,,,,,,-4.976836253876282,-10.9566748831935,0.2043571428571421,4.715063176366257,-77.62687228286379,0,0,100668.193,,,166.018:302.0;,-76.10400000000288,
216,2024-05-24 01:07:00,174.72,174.73,174.76,174.71,13256,1716484020,,,,,1.0,,,,,,-7.684516909206813,-2.867228585351484,0.1748571428571454,-0.8793647276878573,-73.68849917058773,1,0,50348.833,174.72:288.0;,174.72:288.0;,,0.0,174.72;
