,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
31,2024-03-12 22:02:00,197.76,198.29,198.29,197.76,266474,1710252120,,1.0,,,,,,,,,37.49299362540866,25.38439300974771,1.4525000000000026,-3.6497839662550007,75.640685169768,0,1,73845.943,195.78:126.0;,,197.76:126;,249.4799999999987,198.01;
63,2024-03-12 22:34:00,199.425,199.725,199.87,199.425,354404,1710254040,,,,,,,,,,1.0,111.30039905555462,46.950259929208286,1.632142857142859,-3.146506904236233,67.52259662197605,0,1,98973.493,,,199.425:126.0;,459.2700000000013,199.565;
46,2024-03-13 22:17:00,193.74,192.89,193.74,192.72,630604,1710339420,,,,,,,1.0,,,,-9.137940720946707,7.930017418352293,1.781785714285712,19.01633858366704,-76.267981926428,1,0,49569.793,193.74:255.0;,193.74:255.0;,,0.0,193.74;
104,2024-03-13 23:15:00,195.705,195.455,195.705,195.378,229790,1710342900,,1.0,,,,,,,,,104.97160183899696,-8.754250969037543,1.059214285714282,14.68003844212031,78.98454487200424,0,1,74620.033,193.74:127.0;,,195.705:128;,251.52000000000044,196.06;
119,2024-03-13 23:30:00,194.27,194.2,194.27,194.085,193372,1710343800,,,,,,,,,,,53.36836120014249,-7.784838702252969,0.918928571428568,12.812398322251443,-2.9497712889355583,0,0,99292.323,,,194.27:127.0;,67.31000000000014,
224,2024-03-15 01:15:00,189.269,189.588,189.588,189.269,313968,1710436500,,,,,1.0,,,,,,-8.943914184708397,-7.57093568336667,0.5745714285714294,3.077444843068413,-77.61653075194118,1,0,49703.845,189.269:262.0;,189.269:262.0;,,0.0,189.269;
233,2024-03-15 01:24:00,188.665,188.74,188.84,188.665,213272,1710437040,,,,,,,1.0,,,,-9.345607196518031,-9.546639098662716,0.5794285714285711,3.077444843068413,-72.50083220714879,1,0,84.95000000000437,189.269:262.0;188.665:263.0;,188.665:263.0;,,0.0,189.537;188.665;
240,2024-03-15 01:31:00,188.39,188.244,188.398,188.244,195920,1710437460,,,,,,,,,,,-3.17406317242747,-11.316754736739178,0.6290714285714277,1.5097187397147067,-57.26302052375189,0,0,49443.13,188.665:263.0;,,188.39:262.0;,-230.298000000005,189.13;
250,2024-03-15 01:41:00,187.87,187.75,187.87,187.73,175056,1710438060,,,,,,,,,,,-1.5672240865877995,-12.47539208910539,0.6617142857142824,1.5097187397147067,-68.43558560582672,0,0,98852.94,,,187.87:263.0;,-209.0849999999967,
255,2024-03-15 01:46:00,187.13,186.49,187.13,186.49,418732,1710438360,,,1.0,,,,,,,,-2.70672041907342,-12.502001129360906,0.7312142857142833,1.5097187397147067,-68.04833937345678,1,0,49263.490000000005,187.13:265.0;,187.13:265.0;,,0.0,187.13;
291,2024-03-15 02:22:00,186.685,186.605,186.74,186.55,221484,1710440520,,,,,,,,,,,53.99563579573771,-1.0349764539082358,0.909642857142856,1.932824754930202,-22.99712993647258,0,0,98735.01500000001,,,186.685:265.0;,-117.92499999999819,
135,2024-03-20 23:46:00,178.81,178.95,179.0,178.712,163022,1710949560,,,,,,,1.0,,1.0,,-1.420561315948504,-6.716192648527922,0.5561428571428634,12.101640015918989,-75.08344231867771,1,0,49383.455000000016,178.81:276.0;,178.81:276.0;,,0.0,178.81;
158,2024-03-21 00:09:00,177.9,177.955,178.122,177.9,195920,1710950940,,,,,,,,,,,3.876145430656436,-9.78335672607895,0.5468571428571494,9.330798418831762,-73.04744104713902,0,0,98483.85500000001,,,177.9:276.0;,-251.15999999999906,
167,2024-03-21 00:18:00,176.263,176.01,176.3,176.01,270026,1710951480,,,,,1.0,,,,,,-3.636424223640507,-12.575823589203551,0.595000000000005,9.330798418831762,-74.06228557096293,1,0,49130.21500000001,176.263:280.0;,176.263:280.0;,,0.0,176.263;
178,2024-03-21 00:29:00,175.12,174.88,175.174,174.82,295392,1710952140,,,,,,,,,,,-2.301135352067245,-13.308975993617516,0.6154285714285724,9.330798418831762,-73.0640613506508,0,0,98163.815,,,175.12:280.0;,-320.0400000000002,
9,2024-04-05 21:40:00,166.416,165.65,166.416,165.65,356175,1712324400,1.0,,,,,,,,1.0,,62.09269975344692,6.437147627475685,1.2772142857142836,-0.4932811481891122,70.22639743771833,1,0,49237.511000000006,166.416:294.0;,166.416:294.0;,,0.0,166.416;
23,2024-04-05 21:54:00,169.71,169.834,169.834,169.61,258972,1712325240,,,,,,,,,,1.0,117.79250787477226,16.463184752400807,1.4825714285714289,-0.4932811481891122,81.12665554081234,0,1,99132.25100000002,,,169.71:294.0;,968.4360000000033,170.01;
334,2024-04-18 03:05:00,155.285,155.16,155.31,155.16,188736,1713380700,,,1.0,,,,,,,,13.167528991520328,7.421008269899708,0.5769285714285713,9.166379870143553,-77.20130407227592,1,0,49596.33600000002,155.285:319.0;,155.285:319.0;,,0.0,155.285;
386,2024-04-18 03:57:00,154.615,154.295,154.615,154.295,472616,1713383820,,,,,,,,,,,50.70253537941453,9.827698390634236,0.546285714285714,6.216411395151653,-37.62050181515171,0,0,98918.52100000002,,,154.615:319.0;,-213.729999999996,155.525;
3,2024-04-18 21:34:00,155.798,155.21,155.798,155.21,345293,1713447240,1.0,,,,,,,,,,45.11968464278113,11.94078269738829,0.6491428571428567,-0.4818555438155272,76.20644419191413,1,0,49530.55500000002,155.798:317.0;,155.798:317.0;,,0.0,155.798;
6,2024-04-18 21:37:00,154.16,153.245,154.16,153.245,538465,1713447420,,,,,,,,,,,35.08661907543609,16.95270135617705,0.887357142857141,-0.4818555438155272,67.9599035662062,0,0,98399.27500000002,,,154.16:317.0;,-519.2460000000017,
8,2024-04-18 21:39:00,153.93,153.078,153.93,152.927,498435,1713447540,,,,,,,1.0,,1.0,,25.09851857449009,16.95270135617705,0.887357142857141,-0.4818555438155272,-43.06001069352514,1,0,48987.745000000024,153.93:321.0;,153.93:321.0;,,0.0,153.93;
43,2024-04-18 22:14:00,155.678,155.84,155.84,155.678,173546,1713449640,,1.0,,,,,,,,,54.93441606385235,37.62607023001297,1.3024285714285742,0.1460805554845592,71.294502250827,0,1,74051.90300000002,153.93:160.0;,,155.678:161;,281.42799999999846,155.93;
103,2024-04-18 23:14:00,156.27,156.28,156.29,156.22,130922,1713453240,,,,,,,,,,1.0,93.99874800639004,75.86442496293706,0.7267857142857171,4.935642570605907,43.32233875511809,0,1,99055.10300000002,,,156.27:160.0;,374.40000000000055,156.725;
119,2024-04-19 23:30:00,149.55,149.72,149.72,149.49,163760,1713540600,,,,,,,1.0,,,,-4.370951310058956,-0.5251911721827511,0.646642857142857,17.53279218582127,-74.98473917893031,1,0,49554.053000000014,149.55:331.0;,149.55:331.0;,,0.0,149.55;
147,2024-04-19 23:58:00,148.71,148.59,148.71,148.59,159992,1713542280,,,,,,,,,,,2.049909218690548,-7.048109266375697,0.5479285714285668,17.53279218582127,-77.08766963258861,0,0,98777.06300000002,,,148.71:331.0;,-278.0400000000011,
338,2024-04-20 03:09:00,145.89,146.001,146.045,145.83,139980,1713553740,,,1.0,,,,,,,,9.126013694986778,4.695131965757582,0.6077857142857174,6.663166768538449,-53.353843698293645,1,0,49320.35300000003,145.89:339.0;,145.89:339.0;,,0.0,145.89;
386,2024-04-20 03:57:00,146.79,146.8,146.85,146.77,253564,1713556620,,,,,,,,,,,97.211101709669,21.944536020467886,0.5027857142857134,5.947565177086297,79.58759182339192,0,0,99082.16300000003,,,146.79:339.0;,305.10000000000196,146.9;
164,2024-06-01 00:15:00,161.065,160.95,161.11,160.95,70796,1717172100,,,1.0,,,,,,,,12.797070749555523,-23.23957501132864,0.5073571428571414,14.02498149865886,-13.922324815940424,1,0,49635.20800000003,161.065:307.0;,161.065:307.0;,,0.0,161.065;
253,2024-06-01 01:44:00,162.525,162.572,162.618,162.525,98400,1717177440,,,,,,,,,,,80.41202796708498,12.71441075939181,0.3462142857142964,5.842624496430744,-7.543859538423852,0,0,99530.38300000003,,,162.525:307.0;,448.2200000000024,
11,2024-06-11 21:42:00,158.84,159.16,159.16,158.84,259089,1718113320,1.0,,,,,,,,1.0,,28.376462614745307,13.2301488124903,0.6478571428571444,-6.803255848645449,-71.11840527690977,1,0,49813.46300000003,158.84:313.0;,158.84:313.0;,,0.0,158.84;
23,2024-06-11 21:54:00,158.577,158.397,158.577,158.397,221165,1718114040,,,,,,,,,,,23.80787186881558,16.517291117486614,0.7607857142857191,-6.803255848645449,-63.09238095895198,0,0,99448.06400000004,,,158.577:313.0;,-82.31900000000164,
31,2024-06-11 22:02:00,157.74,158.04,158.04,157.74,252934,1718114520,,,,,,,1.0,,,,2.5241696098220245,10.520683133269335,0.896642857142859,-11.93845833240522,-76.05731670853959,1,0,49759.964000000036,157.74:315.0;,157.74:315.0;,,0.0,157.74;
94,2024-06-11 23:05:00,157.855,157.98,157.98,157.855,169219,1718118300,,,,,,,,,,,23.82930180576841,33.95680015655527,0.6640714285714304,-16.444559729098273,-39.55348291662694,0,0,99484.28900000003,,,157.855:315.0;,36.22499999999391,
29,2024-07-16 22:00:00,177.079,176.78,177.079,176.594,289261,1721138400,1.0,,,,,,,,,,1.962221098899164,8.626915182729597,1.0678571428571462,16.799202933364313,-70.50778143932993,1,0,49902.16900000003,177.079:280.0;,177.079:280.0;,,0.0,177.079;
38,2024-07-16 22:09:00,175.3,175.21,175.32,175.127,299465,1721138940,,,,,,,,,1.0,,-5.662865586268119,6.707463425997688,1.1228571428571468,16.799202933364313,-75.96290888364447,1,0,292.26900000002934,177.079:280.0;175.3:283.0;,175.3:283.0;,,0.0,177.18;175.3;
40,2024-07-16 22:11:00,175.28,175.405,175.405,175.205,156540,1721139060,,,,,,,1.0,,,,-6.425002559524408,4.704590534469681,1.1825000000000043,16.799202933364313,-76.82886787069192,1,0,292.26900000002934,177.079:280.0;175.3:283.0;,,,0.0,177.18;175.3;
47,2024-07-16 22:18:00,174.755,174.96,175.02,174.72,245203,1721139480,,,,,,,,,,,-5.086149534384482,3.917043292978335,1.186071428571432,16.799202933364313,-73.71564442905687,0,0,49223.66900000003,175.3:283.0;,,174.755:280.0;,-650.7200000000034,175.75;
120,2024-07-16 23:31:00,175.52,175.44,175.59,175.44,92630,1721143860,,,,,,,,,,,7.43788380503193,19.035078794616037,0.6677142857142887,-0.1828331754422265,27.890606993087893,0,0,98895.82900000003,,,175.52:283.0;,62.25999999999968,
278,2024-07-18 02:09:00,161.5,161.821,161.955,161.5,191356,1721239740,,,1.0,,,,,,,,-13.849712452508044,12.967614312060132,0.471428571428571,-12.464276384906997,-75.73678781470821,1,0,49476.82900000003,161.5:306.0;,161.5:306.0;,,0.0,161.5;
309,2024-07-18 02:40:00,161.445,161.38,161.46,161.32,121168,1721241600,,,,,,,,,,,28.29134439996052,14.571577656010676,0.5175000000000024,-13.092470010503677,-68.02310176310229,0,0,98878.99900000003,,,161.445:306.0;,-16.830000000002087,
6,2024-07-18 21:37:00,161.83,161.832,162.03,161.66,249412,1721309820,1.0,,,,,,,,,,44.17241697719963,15.44708415906467,1.0511428571428536,3.82604992862753,76.21656641258575,1,0,49520.849000000024,161.83:305.0;,161.83:305.0;,,0.0,161.83;
45,2024-07-18 22:16:00,159.385,159.44,159.47,159.21,341697,1721312160,,,,,,,,,,,11.560579423448004,23.69542043050928,1.2594999999999923,3.6504519009774974,-63.74185894354572,0,0,98133.27400000002,,,159.385:305.0;,-745.7250000000066,
68,2024-07-18 22:39:00,157.125,156.995,157.16,156.92,273836,1721313540,,,,,1.0,,,,,,-7.073174750528867,11.403210635984683,1.329499999999996,2.67911346693349,-76.30546686546909,1,0,48796.02400000002,157.125:314.0;,157.125:314.0;,,0.0,157.125;
100,2024-07-18 23:11:00,155.5,155.45,155.67,155.39,307316,1721315460,,,,,,,,,,,34.77632418852773,11.830173485845954,1.019428571428567,2.7170997706338422,-64.47310332894193,0,0,97623.02400000002,,,155.5:314.0;,-510.25,
106,2024-07-18 23:17:00,155.15,155.13,155.15,154.73,425684,1721315820,,,1.0,,,,,,,,16.188376499672778,9.322252797603326,1.040142857142852,2.7170997706338422,-75.63794797786987,1,0,48285.324000000015,155.15:318.0;,155.15:318.0;,,0.0,155.15;
217,2024-07-19 01:08:00,154.855,154.935,154.98,154.855,124936,1721322480,,,,,,,,,,,63.39603675689602,18.82336719129408,0.6487857142857162,2.960642764347508,-36.27247145742369,0,0,97529.214,,,154.855:318.0;,-93.81000000000506,
61,2024-07-19 22:32:00,152.72,152.55,152.759,152.55,145812,1721399520,,,,,,,,,1.0,,8.573400101095793,16.717609562075737,1.199714285714285,5.989826815535635,-74.63207580568215,1,0,48811.53400000001,152.72:319.0;,152.72:319.0;,,0.0,152.72;
65,2024-07-19 22:36:00,152.269,152.533,152.533,152.19,194157,1721399760,,,,,,,1.0,,,,3.387305415054378,12.781743747532389,1.1495714285714282,5.989826815535635,-77.53412561407536,1,0,85.45400000000518,152.72:319.0;152.269:320.0;,152.269:320.0;,,0.0,152.72;152.269;
118,2024-07-19 23:29:00,152.655,152.5,152.66,152.5,151664,1721402940,,,,,,,,,,,52.128087512758825,19.297475819926184,0.7082142857142851,6.028774930347569,-2.626854478127398,0,0,97631.99900000001,,,152.655:319.0;152.655:320.0;,102.78499999999934,
8,2024-07-25 21:39:00,142.99,142.988,143.235,142.65,173300,1721914740,1.0,,,,,,,,1.0,,7.524112510325594,16.738370146479042,0.8048571428571469,-2.5056304794457063,-71.43278995958653,1,0,48872.40900000001,142.99:341.0;,142.99:341.0;,,0.0,142.99;
23,2024-07-25 21:54:00,141.54,141.49,141.655,141.4,209653,1721915640,,,,,,,,,,,-8.880140489235934,13.080795374026646,1.0328571428571454,-2.5056304794457063,-74.98008594276077,0,0,97137.549,,,141.54:341.0;,-494.45000000000584,
35,2024-07-25 22:06:00,139.11,139.333,139.6,139.11,312876,1721916360,,,,,,,1.0,,,,-11.89967664388951,7.852131558589349,1.2866428571428574,-4.91532909491044,-76.45176486441743,1,0,48449.04899999999,139.11:350.0;,139.11:350.0;,,0.0,139.11;
66,2024-07-25 22:37:00,141.46,141.695,141.78,141.46,166164,1721918220,,1.0,,,,,,,,,98.83065474350558,23.037738634514305,1.5372857142857097,-2.977257422347108,76.94648362216323,0,1,73204.549,139.11:175.0;,,141.46:175;,411.249999999999,141.49;
77,2024-07-25 22:48:00,142.015,141.97,142.015,141.76,176560,1721918880,,,,,,,,,,1.0,126.9030462183574,32.441471740688144,1.2922857142857112,-2.977257422347108,71.6310915548071,0,1,98057.174,,,142.015:175.0;,508.3749999999952,142.4;
