,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
149,2024-01-17 01:00:00,68.12,68.13,68.13,68.115,27802.0,1939200.0,1705424400,1.0,,,,,,,,,,10.313895741543078,0.1323882254236004,0.1364285714285722,13.64089375310094,-75.69178441583354,1,0,50068.03999999999,68.12:733.0;,68.12:733.0;,,0.0,68.12;
163,2024-01-17 01:14:00,67.91,67.93,67.93,67.895,106995.0,7442240.0,1705425240,,,,,,,,,,,-2.6674101604020706,-1.061980757017384,0.1339285714285724,13.64089375310094,-76.32774717127471,0,0,99846.06999999999,,,67.91:733.0;,-153.93000000000583,
383,2024-02-29 04:54:00,72.895,72.86,72.895,72.86,66851.0,4980224.0,1709153640,,,,,,,1.0,,,,24.465849867422374,10.694411208277389,0.0900714285714302,-11.467719382111696,-55.972849676499465,1,0,49985.88999999999,72.895:684.0;,72.895:684.0;,,0.0,72.895;
386,2024-02-29 04:57:00,72.925,72.935,72.94,72.92,59204.0,4416256.0,1709153820,,,,,,,,,,,26.63265157228203,10.386349900282482,0.0997857142857157,-11.467719382111696,-25.439742117828693,0,0,99866.59,,,72.925:684.0;,20.520000000000778,72.965;
371,2024-03-01 04:42:00,72.18,72.19,72.19,72.18,24699.0,1822656.0,1709239320,,,,,1.0,,,,,,1.1424713176239578,8.916400359044289,0.0530714285714282,-33.0821502446765,-74.96275380363302,1,0,49990.20999999999,72.18:691.0;,72.18:691.0;,,0.0,72.18;
386,2024-03-01 04:57:00,72.395,72.38,72.395,72.38,45793.0,3390464.0,1709240220,,,,,,,,,,,78.77797848785305,16.217964997192148,0.0653571428571433,-33.0821502446765,84.41935503651828,0,0,100015.155,,,72.395:691.0;,148.56499999999255,72.395;
313,2024-03-15 02:44:00,71.955,71.94,71.957,71.94,15818.0,1163840.0,1710441840,,,,,,,1.0,,,,0.6153624483887654,13.929044754126624,0.0742142857142858,-3.364420102343871,-76.71639501654998,1,0,50078.385,71.955:694.0;,71.955:694.0;,,0.0,71.955;
323,2024-03-15 02:54:00,71.865,71.865,71.88,71.86,77819.0,5719296.0,1710442440,,,,,,,,,,,-16.4569909899607,9.997372222082063,0.0752857142857144,-3.364420102343871,-77.89509839768621,0,0,99952.695,,,71.865:694.0;,-62.46000000000237,
342,2024-03-15 03:13:00,71.715,71.685,71.715,71.67,23389.0,1716160.0,1710443580,,,,,,,,,1.0,,-12.757567708109196,4.4414302780114525,0.0757857142857147,-8.996706426719697,-76.7093974134936,1,0,49967.340000000004,71.715:697.0;,71.715:697.0;,,0.0,71.715;
365,2024-03-15 03:36:00,71.675,71.663,71.675,71.634,275589.0,20197120.0,1710444960,,,,,,,,,,,27.891550314586794,9.562752190454749,0.0834285714285708,-13.423421493854876,-44.530458910222194,0,0,99924.815,,,71.675:697.0;,-27.880000000004358,
100,2024-03-25 23:11:00,69.89,69.895,69.895,69.885,17646.0,1262112.0,1711379460,1.0,,,,,,,,,,0.4063867820556872,-6.7239486101678025,0.0901428571428561,-25.777293494779,-73.23778993202367,1,0,50023.355,69.89:714.0;,69.89:714.0;,,0.0,69.89;
147,2024-03-25 23:58:00,69.89,69.9,69.905,69.89,16373.0,1171104.0,1711382280,,,,,,,,,,,46.56564594009,-5.144184251826104,0.0623571428571442,-28.15648344002868,22.343671161798948,0,0,99924.815,,,69.89:714.0;,0.0,
260,2024-04-09 01:51:00,70.035,70.02,70.035,70.02,18130.0,1299232.0,1712598660,1.0,,,,,,,,,,-2.6972518940682164,-8.196773126466184,0.0498571428571444,9.194398611959812,-75.14700450432846,1,0,49989.86000000001,70.035:713.0;,70.035:713.0;,,0.0,70.035;
272,2024-04-09 02:03:00,69.925,69.953,69.959,69.925,47725.0,3416128.0,1712599380,,,,,,,,,,,-4.915169913033623,-13.762503182616996,0.0496428571428586,6.600152599162598,-77.16407256965665,0,0,99846.38500000001,,,69.925:713.0;,-78.4299999999996,
322,2024-04-13 02:53:00,69.985,69.965,69.985,69.965,25440.0,1821952.0,1712947980,,,,,1.0,,1.0,,1.0,,-17.287913282516136,4.951961088772467,0.0767857142857165,1.732464850326295,-74.91320580308562,1,0,49947.08000000001,69.985:713.0;,69.985:713.0;,,0.0,69.985;
